BASIN NAME,FORMATION,LAT,LONG
Plane,,-21.1627,148.9557
Plane,,-21.2332,148.9771
Plane,BAKERS CREEK ALLUVIUM,-21.2018,149.1264
Plane,,-21.1492,148.9115
Plane,,-21.208,149.1064
Plane,,-21.2252,148.9951
Plane,,-21.1736,149.15
Plane,,-21.2672,149.1012
Plane,,-21.2611,148.9289
Plane,,-21.2464,148.8778
Plane,,-21.2229,149.153
Plane,,-21.21,148.997
Plane,,-21.2722,149.182
Plane,,-21.4078,149.1838
Plane,,-21.3176,149.2158
Plane,,-21.414,149.1692
Plane,,-21.2562,149.1517
Plane,,-21.2562,149.1517
Plane,,-21.2611,149.1435
Plane,,-21.1965,149.1486
Plane,,-21.2843,149.0494
Plane,,-21.1834,149.1208
Plane,,-21.1834,149.1208
Plane,,-21.1996,149.1195
Plane,,-21.254,149.1575
Plane,,-21.254,149.1575
Plane,PIONEER RIVER ALLUVIUM,-21.1645,149.1124
Plane,QUATERNARY - UNDEFINED,-21.2424,149.1681
Plane,,-21.2487,149.1358
Plane,BAKERS CREEK ALLUVIUM,-21.222,149.1392
Plane,,-21.1707,149.1955
Plane,,-21.297,149.1688
Plane,,-21.295,149.0066
Plane,,-21.2313,149.1224
Plane,UNDIFFERENTIATED,-21.3002,149.1395
Plane,QUATERNARY - UNDEFINED,-21.235,149.1564
Plane,,-21.2722,149.1821
Plane,,-21.2722,149.1821
Plane,,-21.295,149.0065
Plane,,-21.2519,149.0922
Plane,,-21.3396,149.143
Plane,,-21.1651,148.9971
Plane,,-21.2208,149.1824
Plane,,-21.2208,149.1824
Plane,,-21.1541,148.9137
Plane,CARMILA BEDS,-21.6006,149.2396
Plane,,-21.2192,149.1577
Plane,,-21.2064,149.1182
Plane,,-21.2064,149.1182
Plane,,-21.2708,149.0641
Plane,,-21.2062,149.1323
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,,-21.222,149.1392
Plane,,-21.165,148.9405
Plane,,-21.165,148.9405
Plane,,-21.2255,149.1248
Plane,,-21.1845,148.8703
Plane,BAKERS CREEK ALLUVIUM,-21.1842,149.1435
Plane,,-21.1756,149.136
Plane,,-21.1756,149.136
Plane,,-21.1736,149.15
Plane,,-21.1736,149.15
Plane,,-21.1871,149.1637
Plane,UNDIFFERENTIATED,-21.2939,149.1578
Plane,,-21.2639,148.9448
Plane,,-21.1966,148.9218
Plane,,-21.1911,149.0862
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,UNDIFFERENTIATED,-21.2956,149.1399
Plane,,-21.2815,149.086
Plane,,-21.2304,149.1154
Plane,,-21.2124,149.0564
Plane,,-21.2186,148.9181
Plane,,-21.2187,149.1228
Plane,BAKERS CREEK ALLUVIUM,-21.2274,149.1523
Plane,,-21.1669,148.9255
Plane,UNDIFFERENTIATED,-21.2795,149.1235
Plane,,-21.2057,148.9856
Plane,,-21.2713,148.9993
Plane,,-21.2539,149.1575
Plane,,-21.2686,149.128
Plane,LIZZIE CREEK VOLCANIC GROUP,-21.1884,148.9308
Plane,,-21.3419,149.1382
Plane,BAKERS CREEK ALLUVIUM,-21.2187,149.1228
Plane,BAKERS CREEK ALLUVIUM,-21.2187,149.1228
Plane,BAKERS CREEK ALLUVIUM,-21.2187,149.1228
Plane,,-21.1705,149.1949
Plane,CARMILA BEDS,-21.6604,149.3061
Plane,,-21.3172,148.9982
Plane,,-21.2302,149.1785
Plane,,-21.261,149.1435
Plane,,-21.1703,149.1946
Plane,,-21.1997,149.1195
Plane,,-21.2288,149.1647
Plane,,-21.1706,149.1955
Plane,,-21.262,149.1704
Plane,,-21.187,149.1636
Plane,,-21.334,149.1446
Plane,,-21.1681,149.1275
Plane,PIONEER RIVER ALLUVIUM,-21.1845,148.8514
Plane,,-21.298,149.0715
Plane,,-21.2174,149.106
Plane,,-21.2298,148.9493
Plane,,-21.1618,149.0869
Plane,,-21.2028,149.1558
Plane,,-21.2028,149.1558
Plane,,-21.1657,148.9083
Plane,,-21.1657,148.9083
Plane,,-21.2288,149.1647
Plane,,-21.2313,149.1224
Plane,CONNORS VOLCANICS,-21.4076,149.2275
Plane,,-21.3627,149.1149
Plane,,-21.2681,148.9582
Plane,BAKERS CREEK ALLUVIUM,-21.217,149.1186
Plane,,-21.1706,149.0849
Plane,,-21.2562,149.1517
Plane,,-21.2562,149.1517
Plane,,-21.2256,149.1248
Plane,,-21.3335,149.1335
Plane,,-21.2583,148.9139
Plane,SANDY CREEK ALLUVIUM,-21.2539,149.1575
Plane,,-21.2327,149.1381
Plane,,-21.2862,149.1591
Plane,,-21.2862,149.1591
Plane,BAKERS CREEK ALLUVIUM,-21.2455,149.1822
Plane,,-21.2856,149.1084
Plane,,-21.1736,149.15
Plane,QUATERNARY - UNDEFINED,-21.257,149.1263
Plane,,-21.1525,148.8761
Plane,,-21.1596,148.9267
Plane,,-21.2225,149.1694
Plane,,-21.4099,149.1404
Plane,,-21.1997,149.1195
Plane,,-21.2206,148.9832
Plane,,-21.3154,149.0307
Plane,,-21.2611,149.1435
Plane,,-21.3093,149.1547
Plane,,-21.2726,149.0396
Plane,,-21.2288,149.1647
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,,-21.2313,149.1225
Plane,QUATERNARY - UNDEFINED,-21.2571,149.1263
Plane,,-21.3926,149.1167
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,,-21.1569,149.0475
Plane,BAKERS CREEK ALLUVIUM,-21.2288,149.1647
Plane,,-21.203,149.1559
Plane,,-21.203,149.1559
Plane,QUATERNARY - UNDEFINED,-21.2527,149.1053
Plane,,-21.1769,149.0419
Plane,,-21.2117,148.9656
Plane,,-21.2117,148.9656
Plane,BAKERS CREEK ALLUVIUM,-21.1842,149.1434
Plane,,-21.249,149.1608
Plane,,-21.1996,149.1194
Plane,,-21.2423,149.1091
Plane,,-21.2232,149.1045
Plane,,-21.1925,149.1187
Plane,,-21.154,149.0248
Plane,,-21.217,149.1186
Plane,,-21.3287,149.0994
Plane,,-21.1919,149.112
Plane,,-21.4029,149.2105
Plane,,-21.217,149.1186
Plane,,-21.1736,149.15
Plane,,-21.1881,149.1582
Plane,,-21.1881,149.1582
Plane,,-21.2113,149.0134
Plane,,-21.2221,149.1392
Plane,PIONEER RIVER ALLUVIUM,-21.261,149.1435
Plane,,-21.1856,149.1512
Plane,,-21.2881,149.0568
Plane,,-21.1856,149.1512
Plane,,-21.2452,148.8573
Plane,,-21.1999,148.9539
Plane,,-21.3684,149.2283
Plane,,-21.261,149.1435
Waterpark,WANDILLA FORMATION,-23.0657,150.7265
Waterpark,FARNBOROUGH DUNES,-23.0772,150.7569
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.5312,150.6647
Fitzroy,PRECIPICE SANDSTONE,-25.4208,149.9688
Fitzroy,DEE RIVER ALLUVIUM,-23.8792,150.2369
Fitzroy,DENISON CREEK ALLUVIUM,-21.7842,148.7507
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3835,150.4538
Fitzroy,NEBO CREEK ALLUVIUM,-21.7065,148.6915
Fitzroy,,-25.7483,149.7333
Fitzroy,CLEMATIS GROUP,-24.5168,149.2024
Fitzroy,DENISON CREEK ALLUVIUM,-21.8543,148.751
Fitzroy,DEE RIVER ALLUVIUM,-23.8487,150.2638
Fitzroy,SANDY CREEK ALLUVIUM,-22.7838,147.5707
Fitzroy,DON RIVER ALLUVIUM,-23.9833,150.3071
Fitzroy,DEE RIVER ALLUVIUM,-23.9126,150.2134
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.1034,150.3106
Fitzroy,BASALT,-23.4649,148.1149
Fitzroy,DEE RIVER ALLUVIUM,-23.9484,150.1915
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.424,150.5619
Fitzroy,DEE RIVER ALLUVIUM,-23.881,150.2484
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.0694,150.3111
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4182,150.5271
Fitzroy,GREVILLEA CREEK ALLUVIUM,-24.4741,150.5389
Fitzroy,LOTUS CREEK ALLUVIUM,-22.3921,149.083
Fitzroy,DEE RIVER ALLUVIUM,-23.928,150.2005
Fitzroy,NEBO CREEK ALLUVIUM,-21.782,148.6831
Fitzroy,RETREAT CREEK ALLUVIUM,-23.4701,147.7374
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4423,150.5252
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3551,150.465
Fitzroy,,-25.5588,149.4357
Fitzroy,DENISON CREEK ALLUVIUM,-21.8746,148.7642
Fitzroy,BILOELA FORMATION,-24.5125,150.5114
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4091,150.4907
Fitzroy,BASALT,-21.8512,147.9569
Fitzroy,BACK CREEK GROUP,-22.604,148.6661
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.0834,150.2922
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3679,150.5842
Fitzroy,POCKET CREEK ALLUVIUM,-23.9117,150.1912
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3626,150.5339
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.2205,150.4141
Fitzroy,DENISON CREEK ALLUVIUM,-21.8545,148.7511
Fitzroy,NEBO CREEK ALLUVIUM,-21.7647,148.685
Fitzroy,ISAAC RIVER ALLUVIUM,-22.8547,149.2903
Fitzroy,,-26.2366,149.8368
Fitzroy,BASALT,-22.7376,147.8851
Fitzroy,DEE RIVER ALLUVIUM,-23.9018,150.2273
Fitzroy,NEBO CREEK ALLUVIUM,-21.775,148.684
Fitzroy,BACK CREEK GROUP,-22.624,148.2287
Fitzroy,BASALT,-23.7185,148.2677
Fitzroy,HUTTON SANDSTONE,-25.4991,149.5916
Fitzroy,BILOELA FORMATION,-24.5145,150.5854
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3538,150.4397
Fitzroy,DENISON CREEK ALLUVIUM,-21.8433,148.7706
Fitzroy,NEBO CREEK ALLUVIUM,-21.6869,148.6874
Fitzroy,WASHPOOL CREEK ALLUVIUM,-24.414,150.559
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3297,150.4647
Fitzroy,CONNORS RIVER ALLUVIUM,-22.4131,148.9592
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4535,150.5343
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4936,150.5965
Fitzroy,DEE RIVER ALLUVIUM,-23.9331,150.2215
Fitzroy,RETREAT CREEK ALLUVIUM,-23.4784,147.6913
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0082,148.8816
Fitzroy,DENISON CREEK ALLUVIUM,-21.8767,148.7567
Fitzroy,BELL CREEK ALLUVIUM,-24.1449,150.4183
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.2388,150.3881
Fitzroy,BASALT,-23.9763,148.3505
Fitzroy,,-25.552,149.8067
Fitzroy,DON RIVER ALLUVIUM,-23.9702,150.2755
Fitzroy,DENISON CREEK ALLUVIUM,-21.7778,148.7661
Fitzroy,RETREAT GRANITE,-22.8699,147.9008
Fitzroy,CONNORS RIVER ALLUVIUM,-22.4142,148.9735
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7167,149.1819
Fitzroy,NEBO CREEK ALLUVIUM,-21.7375,148.6805
Fitzroy,BASALT,-22.7052,149.0729
Fitzroy,BLACKWATER GROUP,-21.7289,148.5393
Fitzroy,CLEMATIS GROUP,-24.3847,149.1495
Fitzroy,BILOELA FORMATION,-24.0358,150.3626
Fitzroy,BILOELA FORMATION,-23.9144,150.1748
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.0564,150.2849
Fitzroy,NEBO CREEK ALLUVIUM,-21.7843,148.6827
Fitzroy,BASALT,-24.1792,148.4502
Fitzroy,CLEMATIS GROUP,-24.4855,149.2029
Fitzroy,DEE RIVER ALLUVIUM,-23.8534,150.269
Fitzroy,ALMA CREEK ALLUVIUM,-23.9325,150.2536
Fitzroy,TERTIARY - UNDEFINED,-23.8998,147.9918
Fitzroy,GREVILLEA CREEK ALLUVIUM,-24.5141,150.5847
Fitzroy,,-21.7261,148.5837
Fitzroy,CONNORS RIVER ALLUVIUM,-22.4119,148.9783
Fitzroy,PRECIPICE SANDSTONE,-25.8392,149.7314
Fitzroy,DENISON CREEK ALLUVIUM,-21.8678,148.7529
Fitzroy,ALMA CREEK ALLUVIUM,-23.9109,150.2874
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3812,150.4972
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3084,150.4312
Fitzroy,PROSPECT CREEK ALLUVIUM,-24.4967,150.4206
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0061,148.8534
Fitzroy,DENISON CREEK ALLUVIUM,-21.8716,148.7666
Fitzroy,BACK CREEK GROUP,-22.3547,148.2414
Fitzroy,GREVILLEA CREEK ALLUVIUM,-24.4872,150.5294
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.2765,150.3988
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0097,148.8472
Fitzroy,,-24.3359,150.5119
Fitzroy,DEE RIVER ALLUVIUM,-23.9051,150.196
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.27,150.4061
Fitzroy,QUATERNARY - UNDEFINED,-23.9523,150.244
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3927,150.473
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4191,150.504
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.2072,150.3753
Fitzroy,BARFIELD FORMATION,-24.4251,150.1533
Fitzroy,BLACKWATER GROUP,-23.587,148.7697
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.0255,150.2723
Fitzroy,POCKET CREEK ALLUVIUM,-23.9044,150.1922
Fitzroy,LOTUS CREEK ALLUVIUM,-22.3902,149.0777
Fitzroy,HUTTON SANDSTONE,-26.1928,149.3433
Fitzroy,HUTTON SANDSTONE,-25.8105,149.9029
Fitzroy,BOXVALE SANDSTONE MEMBER,-25.8029,148.7729
Fitzroy,DEE RIVER ALLUVIUM,-23.8323,150.2753
Fitzroy,HUTTON SANDSTONE,-25.9236,149.4355
Fitzroy,NEBO CREEK ALLUVIUM,-21.7369,148.6755
Fitzroy,PROSPECT CREEK ALLUVIUM,-24.4115,150.4324
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.1048,150.3366
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3217,150.4396
Fitzroy,BILOELA FORMATION,-23.894,150.1336
Fitzroy,DEE RIVER ALLUVIUM,-23.8667,150.2632
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.1385,150.2995
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.414,150.4717
Fitzroy,PRECIPICE SANDSTONE,-25.565,150.1175
Fitzroy,PRECIPICE SANDSTONE,-25.5418,150.0407
Fitzroy,DEE RIVER ALLUVIUM,-23.9132,150.1977
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3669,150.4994
Fitzroy,DON RIVER ALLUVIUM,-23.9949,150.2841
Fitzroy,BLACKWATER GROUP,-22.7353,149.1497
Fitzroy,,-21.7222,148.5485
Fitzroy,BACK CREEK GROUP,-23.8204,148.585
Fitzroy,BLACKWATER GROUP,-22.9536,148.9347
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.1879,150.369
Fitzroy,DENISON CREEK ALLUVIUM,-21.9251,148.7955
Fitzroy,DENISON CREEK ALLUVIUM,-21.7826,148.7547
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4977,150.5656
Fitzroy,POCKET CREEK ALLUVIUM,-23.8975,150.1996
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4196,150.598
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.372,150.5529
Fitzroy,DENISON CREEK ALLUVIUM,-21.8594,148.7526
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7165,149.1942
Fitzroy,CLEMATIS GROUP,-24.4028,149.2605
Fitzroy,,-25.5518,149.8067
Fitzroy,DEE RIVER ALLUVIUM,-23.8814,150.2515
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4517,150.5115
Fitzroy,DEE RIVER ALLUVIUM,-23.9075,150.2203
Fitzroy,DEE RIVER ALLUVIUM,-23.9075,150.2203
Fitzroy,BILOELA FORMATION,-23.9353,150.2214
Fitzroy,BILOELA FORMATION,-23.9353,150.2214
Fitzroy,DEE RIVER ALLUVIUM,-23.9496,150.2
Fitzroy,BILOELA FORMATION,-23.906,150.2666
Fitzroy,BILOELA FORMATION,-23.906,150.2666
Fitzroy,VOLCANICS - UNDIFF.,-21.7204,148.6046
Fitzroy,DON RIVER ALLUVIUM,-23.9822,150.2787
Fitzroy,NORTH KARIBOE CREEK ALLUVIUM,-24.5343,150.6762
Fitzroy,NEBO CREEK ALLUVIUM,-21.7712,148.6844
Fitzroy,TERTIARY - UNDEFINED,-22.0654,148.5804
Fitzroy,BILOELA FORMATION,-23.9129,150.1964
Fitzroy,BILOELA FORMATION,-23.9129,150.1964
Fitzroy,,-21.7072,148.6969
Fitzroy,DEE RIVER ALLUVIUM,-23.9,150.232
Fitzroy,CLEMATIS GROUP,-24.9197,149.0982
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.414,150.6359
Fitzroy,BELL CREEK ALLUVIUM,-24.1328,150.3585
Fitzroy,BELL CREEK ALLUVIUM,-24.1431,150.3771
Fitzroy,DUARINGA FORMATION,-22.4181,148.9931
Fitzroy,BASALT,-22.7945,147.7727
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.5115,150.6368
Fitzroy,WASHPOOL CREEK ALLUVIUM,-24.4222,150.5487
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.5037,150.6056
Fitzroy,BACK CREEK GROUP,-22.6071,149.1
Fitzroy,PRECIPICE SANDSTONE,-25.6449,149.8041
Fitzroy,,-22.1854,149.0612
Fitzroy,PRECIPICE SANDSTONE,-25.4333,150.0268
Fitzroy,DENISON CREEK ALLUVIUM,-21.836,148.7681
Fitzroy,ALDEBARAN SANDSTONE,-23.5796,148.0876
Fitzroy,DON RIVER ALLUVIUM,-23.9813,150.3379
Fitzroy,DON RIVER ALLUVIUM,-23.9798,150.2782
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7115,149.1949
Fitzroy,,-25.4336,150.0267
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4303,150.5387
Fitzroy,ISAAC RIVER ALLUVIUM,-22.8531,149.3058
Fitzroy,BASALT,-23.5735,148.2125
Fitzroy,BASALT,-23.5735,148.2125
Fitzroy,PROSPECT CREEK ALLUVIUM,-24.417,150.4351
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0065,148.8668
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4224,150.5308
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.128,150.3091
Fitzroy,BLENHEIM FORMATION,-23.0715,148.172
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3769,150.4692
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4594,150.5279
Fitzroy,GUBBERAMUNDA SANDSTONE,-26.2756,149.4714
Fitzroy,,-25.7933,148.7745
Fitzroy,HUTTON SANDSTONE,-25.8029,148.7728
Fitzroy,DEE RIVER ALLUVIUM,-23.8701,150.2242
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.4176,150.6361
Fitzroy,CONNORS RIVER ALLUVIUM,-22.4133,148.9875
Fitzroy,ISAAC RIVER ALLUVIUM,-22.4185,148.8889
Fitzroy,ISAAC RIVER ALLUVIUM,-22.8522,149.3457
Fitzroy,VOLCANICS - UNDIFF.,-21.724,148.5648
Fitzroy,TERTIARY - UNDEFINED,-24.1188,148.9156
Fitzroy,NEBO CREEK ALLUVIUM,-21.686,148.6904
Fitzroy,,-23.9113,150.1864
Fitzroy,COOPER CREEK ALLUVIUM,-21.8083,148.6931
Fitzroy,CLEMATIS GROUP,-23.9522,149.2318
Fitzroy,DEE RIVER ALLUVIUM,-23.9404,150.2068
Fitzroy,DEE RIVER ALLUVIUM,-23.9404,150.2068
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.2438,150.3791
Fitzroy,BASALT,-23.7446,148.2072
Fitzroy,BASALT,-21.8198,148.668
Fitzroy,BIRKHEAD FORMATION,-25.949,149.3514
Fitzroy,CLEMATIS GROUP,-24.7985,149.0836
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3032,150.4418
Fitzroy,DOUBLE CREEK ALLUVIUM,-23.9687,150.2138
Fitzroy,ALMA CREEK ALLUVIUM,-23.9064,150.2872
Fitzroy,PRECIPICE SANDSTONE,-25.6484,150.1564
Fitzroy,PRECIPICE SANDSTONE,-25.4736,150.1317
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4633,150.5495
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0059,148.8601
Fitzroy,BACK CREEK GROUP,-22.1905,148.0273
Fitzroy,BASALT,-22.6803,148.8731
Fitzroy,NEBO CREEK ALLUVIUM,-21.6905,148.6789
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.4817,150.5492
Fitzroy,BILOELA FORMATION,-23.9573,150.1505
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0074,148.8743
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.422,150.5811
Fitzroy,CONNORS RIVER ALLUVIUM,-22.1827,149.0555
Fitzroy,DUARINGA FORMATION,-22.2759,148.8441
Fitzroy,,-25.6193,148.7928
Fitzroy,,-21.707,148.6949
Fitzroy,DUARINGA FORMATION,-23.6294,149.1998
Fitzroy,DON RIVER ALLUVIUM,-23.9802,150.2148
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.5143,150.6057
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3415,150.4564
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.2644,150.4145
Fitzroy,DON RIVER ALLUVIUM,-23.9894,150.3374
Fitzroy,DON RIVER ALLUVIUM,-23.9921,150.3051
Fitzroy,BASALT,-23.7185,148.2678
Fitzroy,DON RIVER ALLUVIUM,-23.9757,150.3407
Fitzroy,ALMA CREEK ALLUVIUM,-23.9369,150.2599
Fitzroy,BLACKWATER GROUP,-23.2806,149.1803
Fitzroy,POCKET CREEK ALLUVIUM,-23.9106,150.1911
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7069,149.1963
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7216,149.1779
Fitzroy,ISAAC RIVER ALLUVIUM,-22.8492,149.3237
Fitzroy,DEE RIVER ALLUVIUM,-23.9019,150.2164
Fitzroy,GREVILLEA CREEK ALLUVIUM,-24.5052,150.5451
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.1159,150.3232
Fitzroy,,-26.2792,149.8478
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.3379,150.4499
Fitzroy,KARIBOE CREEK ALLUVIUM,-24.507,150.6178
Fitzroy,DEE RIVER ALLUVIUM,-23.902,150.2281
Fitzroy,DEE RIVER ALLUVIUM,-23.902,150.2281
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.2098,150.3498
Fitzroy,HUTTON SANDSTONE,-25.6773,148.5273
Fitzroy,DEE RIVER ALLUVIUM,-23.9305,150.211
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.173,150.3482
Fitzroy,QUATERNARY - UNDEFINED,-23.9755,150.2562
Fitzroy,TERTIARY - UNDEFINED,-23.3834,148.187
Fitzroy,POCKET CREEK ALLUVIUM,-23.8946,150.1662
Fitzroy,ISAAC RIVER ALLUVIUM,-22.7162,149.1872
Fitzroy,TERTIARY - UNDEFINED,-23.8605,148.186
Fitzroy,DEE RIVER ALLUVIUM,-23.8144,150.3016
Fitzroy,HUTTON SANDSTONE,-25.6658,149.8222
Fitzroy,HUTTON SANDSTONE,-25.8433,148.5833
Fitzroy,DEE RIVER ALLUVIUM,-23.9564,150.211
Fitzroy,DEE RIVER ALLUVIUM,-23.8849,150.2536
Fitzroy,PRECIPICE SANDSTONE,-25.6503,149.9357
Fitzroy,PRECIPICE SANDSTONE,-25.7141,150.1484
Fitzroy,,-25.9425,149.8222
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.3763,150.5315
Fitzroy,ISAAC RIVER ALLUVIUM,-22.4511,148.6309
Fitzroy,BLACKWATER GROUP,-22.0036,148.1652
Fitzroy,TERTIARY - UNDEFINED,-24.3585,148.8195
Fitzroy,DON RIVER ALLUVIUM,-23.9924,150.2487
Fitzroy,BLACKWATER GROUP,-22.2654,148.5527
Fitzroy,CALLIDE CREEK ALLUVIUM,-24.238,150.3941
Fitzroy,TERTIARY - UNDEFINED,-23.7742,148.4306
Fitzroy,BASALT,-23.4972,148.0563
Fitzroy,NEBO CREEK ALLUVIUM,-21.7549,148.6863
Fitzroy,KROOMBIT CREEK ALLUVIUM,-24.28,150.417
Fitzroy,BILOELA FORMATION,-23.8409,150.2195
Fitzroy,BASALT,-21.8197,148.6681
Fitzroy,BLACKWATER GROUP,-22.7051,149.0733
Fitzroy,,-21.9257,148.7998
Fitzroy,FUNNEL CREEK ALLUVIUM,-22.0108,148.8972
Fitzroy,DENISON CREEK ALLUVIUM,-21.8667,148.7571
Fitzroy,BACK CREEK GROUP,-23.2096,148.7546
Fitzroy,DENISON CREEK ALLUVIUM,-21.8361,148.7663
Baffle,,-24.2794,151.5011
Baffle,,-24.2794,151.5011
Baffle,,-24.3661,151.9656
Baffle,,-24.3661,151.9656
Baffle,,-24.2817,151.4964
Kolan,,-24.7323,152.2192
Kolan,,-24.7914,152.3021
Kolan,,-24.7914,152.3021
Kolan,,-24.7398,152.296
Kolan,,-24.7398,152.296
Kolan,,-24.763,152.3056
Kolan,,-24.763,152.3056
Kolan,,-24.722,152.2751
Kolan,,-24.722,152.2751
Kolan,,-24.797,152.2382
Kolan,,-24.7372,152.2537
Kolan,,-24.8067,152.2966
Kolan,,-24.747,152.281
Kolan,,-24.747,152.281
Kolan,,-24.7853,152.2865
Kolan,,-24.8003,152.297
Kolan,,-24.7616,152.2773
Kolan,,-24.7839,152.3096
Kolan,,-24.7839,152.3096
Kolan,,-24.7839,152.3096
Kolan,,-24.7839,152.3096
Kolan,,-24.8144,152.2731
Kolan,,-24.79,152.3459
Kolan,,-24.79,152.3459
Kolan,,-24.7512,152.3167
Kolan,,-24.7512,152.3167
Kolan,,-24.7672,152.3259
Kolan,,-24.7672,152.3259
Kolan,,-24.8103,152.3299
Kolan,,-24.8103,152.3299
Kolan,,-24.7235,152.2849
Kolan,,-24.7235,152.2849
Kolan,,-24.7235,152.2849
Kolan,,-24.7362,152.2989
Kolan,,-24.7362,152.2989
Kolan,,-24.7277,152.2837
Kolan,,-24.7277,152.2837
Kolan,,-24.7455,152.2831
Kolan,,-24.7455,152.2831
Kolan,,-24.8022,152.2945
Kolan,,-24.8006,152.2809
Kolan,,-24.7134,152.2624
Kolan,,-24.8102,152.2978
Kolan,,-24.7798,152.2259
Kolan,,-24.8153,152.2644
Kolan,,-24.8261,152.3059
Kolan,QUATERNARY - UNDEFINED,-24.733,152.181
Kolan,,-24.77,152.3045
Kolan,,-24.77,152.3045
Kolan,,-24.8073,152.2283
Kolan,,-24.754,152.2702
Kolan,,-24.754,152.2702
Kolan,,-24.775,152.26
Kolan,,-24.7927,152.2576
Kolan,,-24.7807,152.2516
Kolan,,-24.8054,152.3429
Kolan,,-24.8054,152.3429
Kolan,,-24.7944,152.2467
Kolan,,-24.7739,152.2938
Kolan,,-24.7739,152.2938
Kolan,,-24.774,152.2938
Kolan,,-24.7358,152.2862
Kolan,,-24.7358,152.2862
Kolan,,-24.7634,152.2368
